group,function,value,sample_time_nanos,iteration_count
token,,,990583.0,83
token,,,1979744.0,166
token,,,2981790.0,249
token,,,3967223.0,332
token,,,5030906.0,415
token,,,6014587.0,498
token,,,7007394.0,581
token,,,7991085.0,664
token,,,8933938.0,747
token,,,9946684.0,830
token,,,10945062.0,913
token,,,11918793.0,996
token,,,12880163.0,1079
token,,,13965966.0,1162
token,,,14876568.0,1245
token,,,15831775.0,1328
token,,,16886730.0,1411
token,,,17857898.0,1494
token,,,18836167.0,1577
token,,,19804349.0,1660
token,,,20788060.0,1743
token,,,21714071.0,1826
token,,,22693693.0,1909
token,,,23726947.0,1992
token,,,24654843.0,2075
token,,,25662449.0,2158
token,,,26692337.0,2241
token,,,27704221.0,2324
token,,,28688733.0,2407
token,,,29651785.0,2490
token,,,30707652.0,2573
token,,,31574421.0,2656
token,,,32525911.0,2739
token,,,33610111.0,2822
token,,,34624540.0,2905
token,,,35590537.0,2988
token,,,36684897.0,3071
token,,,37687833.0,3154
token,,,38810327.0,3237
token,,,39671626.0,3320
token,,,40705391.0,3403
token,,,41642905.0,3486
token,,,42598172.0,3569
token,,,43648168.0,3652
token,,,44549192.0,3735
token,,,45544375.0,3818
token,,,46435830.0,3901
token,,,47335452.0,3984
token,,,48374477.0,4067
token,,,49517829.0,4150
token,,,50492243.0,4233
token,,,52523645.0,4316
token,,,54322758.0,4399
token,,,53641970.0,4482
token,,,54623527.0,4565
token,,,55715853.0,4648
token,,,56681279.0,4731
token,,,57483556.0,4814
token,,,58457469.0,4897
token,,,59442321.0,4980
token,,,60643253.0,5063
token,,,61646591.0,5146
token,,,62791817.0,5229
token,,,63561963.0,5312
token,,,65187138.0,5395
token,,,65512072.0,5478
token,,,66565294.0,5561
token,,,67473692.0,5644
token,,,68538286.0,5727
token,,,69377463.0,5810
token,,,70763324.0,5893
token,,,71304378.0,5976
token,,,72280754.0,6059
token,,,73207227.0,6142
token,,,74114964.0,6225
token,,,75057446.0,6308
token,,,76227869.0,6391
token,,,77276534.0,6474
token,,,78366185.0,6557
token,,,79170576.0,6640
token,,,80208870.0,6723
token,,,81162423.0,6806
token,,,82287000.0,6889
token,,,83382361.0,6972
token,,,84221288.0,7055
token,,,85176184.0,7138
token,,,86101766.0,7221
token,,,87132706.0,7304
token,,,88139029.0,7387
token,,,89347775.0,7470
token,,,90406838.0,7553
token,,,91318643.0,7636
token,,,92271555.0,7719
token,,,93203938.0,7802
token,,,94157111.0,7885
token,,,95314440.0,7968
token,,,96162695.0,8051
token,,,98459249.0,8134
token,,,98350763.0,8217
token,,,99667063.0,8300
