group,function,value,sample_time_nanos,iteration_count
bools,,,968492.0,9739
bools,,,1986788.0,19478
bools,,,2941895.0,29217
bools,,,3884948.0,38956
bools,,,4901291.0,48695
bools,,,5869793.0,58434
bools,,,6890112.0,68173
bools,,,7801496.0,77912
bools,,,8841353.0,87651
bools,,,9769389.0,97390
bools,,,10794267.0,107129
bools,,,11900770.0,116868
bools,,,12628857.0,126607
bools,,,13746932.0,136346
bools,,,14844959.0,146085
bools,,,15682864.0,155824
bools,,,16605389.0,165563
bools,,,18249178.0,175302
bools,,,19056816.0,185041
bools,,,20563595.0,194780
bools,,,20712547.0,204519
bools,,,22258822.0,214258
bools,,,21913699.0,223997
bools,,,22951362.0,233736
bools,,,24901451.0,243475
bools,,,26336115.0,253214
bools,,,26790934.0,262953
bools,,,27603031.0,272692
bools,,,29122365.0,282431
bools,,,29794085.0,292170
bools,,,30797834.0,301909
bools,,,31488580.0,311648
bools,,,32529589.0,321387
bools,,,33728457.0,331126
bools,,,34404936.0,340865
bools,,,34937685.0,350604
bools,,,36051731.0,360343
bools,,,38862517.0,370082
bools,,,41213534.0,379821
bools,,,40263698.0,389560
bools,,,41635893.0,399299
bools,,,43087319.0,409038
bools,,,42163842.0,418777
bools,,,44919224.0,428516
bools,,,44960833.0,438255
bools,,,46046737.0,447994
bools,,,46944745.0,457733
bools,,,49190222.0,467472
bools,,,48888523.0,477211
bools,,,50323565.0,486950
bools,,,52288042.0,496689
bools,,,50708073.0,506428
bools,,,51979027.0,516167
bools,,,54865457.0,525906
bools,,,55040428.0,535645
bools,,,57149898.0,545384
bools,,,56986638.0,555123
bools,,,58784280.0,564862
bools,,,57928190.0,574601
bools,,,61374388.0,584340
bools,,,61430344.0,594079
bools,,,62356586.0,603818
bools,,,61808841.0,613557
bools,,,64239177.0,623296
bools,,,65775863.0,633035
bools,,,65671416.0,642774
bools,,,68244303.0,652513
bools,,,66005669.0,662252
bools,,,68579296.0,671991
bools,,,71090917.0,681730
bools,,,70025001.0,691469
bools,,,71432052.0,701208
bools,,,74780506.0,710947
bools,,,75923969.0,720686
bools,,,75983320.0,730425
bools,,,77442121.0,740164
bools,,,75083168.0,749903
bools,,,80806794.0,759642
bools,,,77996068.0,769381
bools,,,78626079.0,779120
bools,,,79088524.0,788859
bools,,,82530144.0,798598
bools,,,82665550.0,808337
bools,,,86001370.0,818076
bools,,,87965705.0,827815
bools,,,87123832.0,837554
bools,,,87186721.0,847293
bools,,,87728897.0,857032
bools,,,89547417.0,866771
bools,,,91176218.0,876510
bools,,,92421633.0,886249
bools,,,93833314.0,895988
bools,,,95454078.0,905727
bools,,,93963560.0,915466
bools,,,96527199.0,925205
bools,,,98971562.0,934944
bools,,,99089436.0,944683
bools,,,96417140.0,954422
bools,,,98445687.0,964161
bools,,,101192393.0,973900
