group,function,value,sample_time_nanos,iteration_count
null,,,1051970.0,24438
null,,,2065206.0,48876
null,,,2919783.0,73314
null,,,3854851.0,97752
null,,,4760245.0,122190
null,,,5797696.0,146628
null,,,6845999.0,171066
null,,,7817656.0,195504
null,,,9306714.0,219942
null,,,9773887.0,244380
null,,,11529237.0,268818
null,,,12316496.0,293256
null,,,12742513.0,317694
null,,,14378306.0,342132
null,,,14481541.0,366570
null,,,15438892.0,391008
null,,,16488808.0,415446
null,,,18506124.0,439884
null,,,18441772.0,464322
null,,,19282101.0,488760
null,,,20855958.0,513198
null,,,21339403.0,537636
null,,,23017166.0,562074
null,,,23316252.0,586512
null,,,25498590.0,610950
null,,,26013073.0,635388
null,,,27393072.0,659826
null,,,27834508.0,684264
null,,,28680407.0,708702
null,,,29529113.0,733140
null,,,31940073.0,757578
null,,,30720827.0,782016
null,,,32281800.0,806454
null,,,34073609.0,830892
null,,,34813649.0,855330
null,,,35072358.0,879768
null,,,36674147.0,904206
null,,,37691191.0,928644
null,,,37896580.0,953082
null,,,38733432.0,977520
null,,,40571500.0,1001958
null,,,40500354.0,1026396
null,,,41611517.0,1050834
null,,,42506559.0,1075272
null,,,45210845.0,1099710
null,,,45550076.0,1124148
null,,,46615982.0,1148586
null,,,46698758.0,1173024
null,,,47258738.0,1197462
null,,,49392204.0,1221900
null,,,49883472.0,1246338
null,,,51953447.0,1270776
null,,,51186237.0,1295214
null,,,53178404.0,1319652
null,,,54046767.0,1344090
null,,,56455954.0,1368528
null,,,56943256.0,1392966
null,,,56135328.0,1417404
null,,,57050438.0,1441842
null,,,61178737.0,1466280
null,,,61436956.0,1490718
null,,,61664465.0,1515156
null,,,60934084.0,1539594
null,,,63453630.0,1564032
null,,,62594044.0,1588470
null,,,65821769.0,1612908
null,,,67354719.0,1637346
null,,,67684161.0,1661784
null,,,66780252.0,1686222
null,,,68507940.0,1710660
null,,,71943217.0,1735098
null,,,71786010.0,1759536
null,,,72976041.0,1783974
null,,,72547791.0,1808412
null,,,74144270.0,1832850
null,,,74952389.0,1857288
null,,,78513704.0,1881726
null,,,79142665.0,1906164
null,,,77228124.0,1930602
null,,,78469441.0,1955040
null,,,81601025.0,1979478
null,,,81089206.0,2003916
null,,,83338741.0,2028354
null,,,83612790.0,2052792
null,,,83977279.0,2077230
null,,,83319675.0,2101668
null,,,85245307.0,2126106
null,,,85889406.0,2150544
null,,,86678147.0,2174982
null,,,86984427.0,2199420
null,,,91544241.0,2223858
null,,,88994649.0,2248296
null,,,93082852.0,2272734
null,,,91569900.0,2297172
null,,,91779576.0,2321610
null,,,94558513.0,2346048
null,,,94157815.0,2370486
null,,,97412480.0,2394924
null,,,97200891.0,2419362
null,,,99660493.0,2443800
